Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Easting,Northing,Long,Lat
THE GAP,THE GAP,D1015,ALAN WILLING PLACE PARK,19363,ALAN WILLING PLAYGROUND,10826,TAP COMBINATION,Bubbler & Tap,495965,6963948,152.9591678,-27.44794935
THE GAP,THE GAP,D1155,ALLAMANDA STREET PARK,19263,BALANCE OF PARK,2945,TAP COMBINATION,Bubbler & Tap,493601,6963713,152.935244,-27.45006187
THE GAP,THE GAP,D1809,BADRICK PARK,19223,INWOOD PLACE PLAYGROUND,88234,TAP COMBINATION,Bubbler & 2 taps,493962,6965683,152.9389071,-27.43227831
THE GAP,THE GAP,D1844,DONEGAL PLACE PARK,19218,BALANCE OF PARK,88228,TAP COMBINATION,Bubbler & Tap,494241,6965605,152.9417296,-27.43298371
TOOWONG,AUCHENFLOWER,D0474,MOORLANDS PARK,19774,MOORLANDS PK PLAYGROUND,110585,TAP COMBINATION,Bubbler & 2 taps,499731,6960511,152.9972771,-27.47898453
TOOWONG,AUCHENFLOWER,D0475,REGATTA PARK,19769,REGATTA FERRY TERMINAL,12825,BUBBLER/DRINKING FOUNTAIN,Bubbler,499673,6960060,152.9966899,-27.48305614
TOOWONG,AUCHENFLOWER,D0475,REGATTA PARK,19768,BALANCE OF PARK,110572,TAP COMBINATION,Bubbler & Tap,499757,6960267,152.9975402,-27.48118736
TOOWONG,AUCHENFLOWER,D0476,DUNMORE PARK,19757,DUNMORE PK PLAYGROUND,110680,TAP COMBINATION,Bubbler & 2 taps,499876,6960970,152.9987449,-27.47484071
TOOWONG,BARDON,D0466,NORMAN BUCHAN PARK,19833,RAINWORTH RD PLAYGROUND,42990,TAP COMBINATION,Bubbler & Tap,498932,6961928,152.9891906,-27.46619148
TOOWONG,BARDON,D0466,NORMAN BUCHAN PARK,26682,BAROONA RD PICNIC AREA,5891,TAP COMBINATION,Bubbler & Tap,498977,6961996,152.9896461,-27.46557761
TOOWONG,BARDON,D0473,RAINWORTH PARK,29831,RAINWORTH PK PICNIC AREA,110917,TAP COMBINATION,Bubbler & 2 taps,498312,6961838,152.9829153,-27.46700337
TOOWONG,BRISBANE,D0070,HARDGRAVE PARK,12633,BALANCE OF PARK,19053,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain - Victorian,501443,6962343,153.0146044,-27.46244452
TOOWONG,BRISBANE,D0070,HARDGRAVE PARK,12633,BALANCE OF PARK,34555,TAP COMBINATION,Bubbler & Tap,501443,6962343,153.0146044,-27.46244452
TOOWONG,BRISBANE,D0070,HARDGRAVE PARK,12633,BALANCE OF PARK,91022,TAP COMBINATION,Bubbler & Tap,501457,6962347,153.014746,-27.46240839
TOOWONG,BRISBANE,D0070,HARDGRAVE PARK,12633,BALANCE OF PARK,91019,TAP COMBINATION,Bubbler & Tap,501466,6962416,153.0148371,-27.46178545
TOOWONG,BRISBANE,D0104,E. E. MCCORMICK PLACE,12498,BALANCE OF PARK,132612,TAP COMBINATION,Bubbler & 2 taps,501482,6961832,153.0149997,-27.46705778
TOOWONG,BRISBANE,D0104,E. E. MCCORMICK PLACE,12498,BALANCE OF PARK,141261,TAP COMBINATION,Bubbler & 2 taps,501523,6961913,153.0154146,-27.46632647
TOOWONG,KELVIN GROVE,D0197,BANCROFT PARK,24067,BANCROFT PK PICNIC AREA,44297,BUBBLER/DRINKING FOUNTAIN,Bubbler,500568,6964376,153.0057477,-27.44409122
TOOWONG,KELVIN GROVE,D0197,BANCROFT PARK,12464,BANCROFT PK DOG OFF LEASH AREA,30712,TAP COMBINATION,"Bubbler, tap & dog bowl",500623,6964428,153.0063042,-27.44362174
TOOWONG,KELVIN GROVE,D0744,MARSHALL PARK,12443,MARSHALL PK PLAYGROUND,44333,BUBBLER/DRINKING FOUNTAIN,Bubbler,501125,6963322,153.011385,-27.4536064
TOOWONG,MILTON,D0477,MILTON PARK,19754,MILTON PK PICNIC AREA,180960,BUBBLER/DRINKING FOUNTAIN,NULL,500106,6961434,153.0010729,-27.47065173
TOOWONG,MILTON,D0477,MILTON PARK,19754,MILTON PK PICNIC AREA,42986,TAP COMBINATION,Bubbler & Tap,500104,6961433,153.0010526,-27.47066076
TOOWONG,MILTON,D0477,MILTON PARK,19749,MILTON PK DOG OFF LEASH AREA,30673,TAP COMBINATION,"Bubbler, tap & dog bowl",500109,6961367,153.0011033,-27.4712566
TOOWONG,MILTON,D1639,PARK ROAD PARK,19651,BALANCE OF PARK,110643,BUBBLER/DRINKING FOUNTAIN,cone type,500416,6961429,153.0042106,-27.47069681
TOOWONG,MILTON,D2112,BEDGOOD PARK,22823,BEDGOOD PK PLAYGROUND,172951,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler,500520,6962336,153.0052628,-27.46250838
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19963,MT COOT-THA SUMMIT LOOKOUT,10371,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,495935,6959864,152.9588505,-27.48481958
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19945,HOOP PINE TOILET,25704,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,497009,6961743,152.9697271,-27.46785879
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,21583,GAP CREEK PICNIC AREA,47956,TAP COMBINATION,Bubbler & Tap,492985,6960547,152.928992,-27.47864144
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19957,RANGE VIEW PICNIC AREA,150141,TAP COMBINATION,Bubbler & 2 taps,494232,6961512,152.9416191,-27.46993531
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19941,GREY GUM PICNIC AREA,33616,TAP COMBINATION,Bubbler & Tap,494498,6961723,152.9443124,-27.46803151
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19941,GREY GUM PICNIC AREA,28810,TAP COMBINATION,Bubbler & Tap,494537,6961726,152.9447071,-27.46800458
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19946,THE HUT ENVIRONMENTAL CENTRE,155250,TAP COMBINATION,Bubbler & 2 taps,494590,6958912,152.945231,-27.4934095
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19954,GOLD MINE PICNIC AREA,150110,TAP COMBINATION,Bubbler & 2 taps,494641,6960981,152.9457565,-27.47473084
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19960,SIMPSON FALLS PICNIC AREA,150435,TAP COMBINATION,Bubbler & Tap,495781,6961831,152.9572984,-27.46706107
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19960,SIMPSON FALLS PICNIC AREA,150429,TAP COMBINATION,Bubbler & Tap,495791,6961781,152.9573995,-27.4675125
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19960,SIMPSON FALLS PICNIC AREA,150421,TAP COMBINATION,Bubbler & Tap,495873,6961774,152.9582294,-27.46757595
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19960,SIMPSON FALLS PICNIC AREA,150408,TAP COMBINATION,Bubbler & Tap,495884,6961905,152.9583412,-27.46639332
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19960,SIMPSON FALLS PICNIC AREA,150414,TAP COMBINATION,Bubbler & Tap,495902,6961840,152.9585231,-27.46698019
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19960,SIMPSON FALLS PICNIC AREA,150475,TAP COMBINATION,Bubbler & Tap,495926,6961879,152.9587662,-27.46662817
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19960,SIMPSON FALLS PICNIC AREA,150407,TAP COMBINATION,Bubbler & Tap,495928,6961910,152.9587865,-27.46634831
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19960,SIMPSON FALLS PICNIC AREA,150479,TAP COMBINATION,Bubbler & Tap,495941,6961954,152.9589182,-27.46595112
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,22283,SUMMIT & HOVEA TRACKS,136555,TAP COMBINATION,Bubbler & Tap,496046,6960171,152.9599752,-27.48204832
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,22283,SUMMIT & HOVEA TRACKS,136597,TAP COMBINATION,Bubbler & Tap,496065,6960268,152.9601678,-27.48117266
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,22283,SUMMIT & HOVEA TRACKS,136591,TAP COMBINATION,Bubbler & Tap,496195,6960429,152.9614842,-27.47971953
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19381,SIMPSON FALLS ACCESS & CAR PARKING,150379,TAP COMBINATION,Bubbler & Tap,496333,6961968,152.9628858,-27.46582584
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,22283,SUMMIT & HOVEA TRACKS,136590,TAP COMBINATION,Bubbler & Tap,496333,6960490,152.9628813,-27.4791692
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,22283,SUMMIT & HOVEA TRACKS,136551,TAP COMBINATION,Bubbler & Tap,496384,6960733,152.9633983,-27.47697554
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,26924,SLAUGHTER FALLS PICNIC AREA (UPPER),150538,TAP COMBINATION,Bubbler & 2 taps,496448,6960970,152.9640468,-27.47483607
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,30844,SIMPSON FALLS ENTRANCE PICNIC AREA,150371,TAP COMBINATION,Bubbler & Tap,496467,6961929,152.9642419,-27.46617828
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,30844,SIMPSON FALLS ENTRANCE PICNIC AREA,150370,TAP COMBINATION,Bubbler & Tap,496519,6961933,152.9647682,-27.46614231
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,24447,SLAUGHTER FALLS CENTRAL PICNIC AREA & SHELTER,136347,TAP COMBINATION,Bubbler & Tap,496585,6961036,152.9654337,-27.47424058
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,24447,SLAUGHTER FALLS CENTRAL PICNIC AREA & SHELTER,136367,TAP COMBINATION,Bubbler & Tap,496612,6961050,152.965707,-27.47411425
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,22243,TOOWONG/TARINGA BUSHLAND,26348,TAP COMBINATION,Bubbler & Tap,496774,6959372,152.9673423,-27.48926359
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19959,SILKY OAK PICNIC AREA,48001,TAP COMBINATION,Bubbler & Tap,496835,6961878,152.9679664,-27.46663962
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,29407,BOOKING SITE 1 SLAUGHTER FALLS PICNIC AREA,136465,TAP COMBINATION,Bubbler & Tap,496871,6961171,152.9683289,-27.47302249
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19947,J C SLAUGHTER FALLS TOILET (ENTRANCE),136455,TAP COMBINATION,Bubbler & Tap,497104,6961337,152.9706877,-27.47152436
TOOWONG,MT COOT-THA,D0249,MT COOT-THA RESERVE,19949,J C SLAUGHTER FALLS PICNIC AREA (LOWER),136501,TAP COMBINATION,Bubbler & Tap,497132,6961290,152.970971,-27.47194874
TOOWONG,PADDINGTON,D0174,NEAL MACROSSAN PLAYGROUND PARK,12460,NEAL MACROSSAN PK PICNIC AREA,12384,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,501018,6962387,153.010303,-27.46204767
TOOWONG,PADDINGTON,D0174,NEAL MACROSSAN PLAYGROUND PARK,12455,NEAL MACROSSAN PK DOG OFF LEASH AREA,34601,TAP COMBINATION,Bubbler & Tap,500988,6962384,153.0099993,-27.46207478
TOOWONG,PADDINGTON,D0174,NEAL MACROSSAN PLAYGROUND PARK,12455,NEAL MACROSSAN PK DOG OFF LEASH AREA,30029,TAP COMBINATION,Bubbler & Tap,501003,6962354,153.0101512,-27.46234561
TOOWONG,PADDINGTON,D0174,NEAL MACROSSAN PLAYGROUND PARK,12452,CAROLINE ST TENNIS & BASKETBALL FACILITY,111229,TAP COMBINATION,Bubbler & 2 taps,501043,6962358,153.010556,-27.46230946
TOOWONG,PADDINGTON,D0174,NEAL MACROSSAN PLAYGROUND PARK,12462,PADDINGTON SKATE FACILITY,111947,TAP COMBINATION,Bubbler & 2 taps,501071,6962328,153.0108394,-27.46258028
TOOWONG,PADDINGTON,D0478,GREGORY PARK,19746,GREGORY PK PICNIC AREA,42941,TAP COMBINATION,Bubbler & Tap,499906,6961926,152.9990486,-27.46620996
TOOWONG,PADDINGTON,D0912,ITHACA MEMORIAL PARK (ROAD RESERVE),13388,ITHACA MEMORIAL PRECINCT,132634,TAP COMBINATION,Bubbler & 2 taps,500055,6962780,153.0005566,-27.45850005
TOOWONG,PADDINGTON,D0978,TRAMMIES CORNER PARK,12425,BALANCE OF PARK,20234,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,499462,6962775,152.9945552,-27.45854508
TOOWONG,PADDINGTON,D1318,SWEETMAN STREET PARK,12384,BALANCE OF PARK,27140,TAP COMBINATION,Bubbler & Tap,501074,6962659,153.0108695,-27.45959201
TOOWONG,PADDINGTON,D1393,BAROONA ROAD PARK (ROAD RESERVE),12395,BALANCE OF PARK,132548,TAP COMBINATION,Bubbler & 2 taps,499270,6962025,152.9926116,-27.46531599
TOOWONG,RED HILL,D0701,BRIDGE STREET PARK,12451,BRIDGE ST ACTIVITY SPACE,28769,TAP COMBINATION,Bubbler & Tap,500083,6964074,153.0008399,-27.4468178
TOOWONG,TARINGA,D0481,OAKMAN PARK,19725,WESTS JUNIORS AUSTRALIAN FOOTBALL FACILITY,88192,TAP COMBINATION,Bubbler & 2 taps,498526,6959469,152.9850784,-27.48839091
TOOWONG,TOOWONG,D0467,ANZAC PARK,19825,ANZAC PK PLAYGROUND,181271,BUBBLER/DRINKING FOUNTAIN,Disabled Access Drinking Fountain,498130,6960397,152.981071,-27.48001246
TOOWONG,TOOWONG,D0467,ANZAC PARK,19825,ANZAC PK PLAYGROUND,32135,TAP COMBINATION,Bubbler 2 taps & dog bowl,497714,6960343,152.97686,-27.48049934
TOOWONG,TOOWONG,D0467,ANZAC PARK,19819,ANZAC PK DOG OFF LEASH AREA,176708,TAP COMBINATION,"Bubbler, tap & dog bowl",497734,6960366,152.9770625,-27.48029173
TOOWONG,TOOWONG,D0467,ANZAC PARK,19820,BALANCE OF PARK,44965,TAP COMBINATION,Bubbler 2 taps & dog bowl,497753,6960408,152.9772549,-27.47991258
TOOWONG,TOOWONG,D0467,ANZAC PARK,19819,ANZAC PK DOG OFF LEASH AREA,29837,TAP COMBINATION,Bubbler & Tap,497983,6960490,152.9795832,-27.47917265
TOOWONG,TOOWONG,D0467,ANZAC PARK,19820,BALANCE OF PARK,176720,TAP COMBINATION,Bubbler & 2 taps,498220,6960340,152.981982,-27.48052718
TOOWONG,TOOWONG,D0467,ANZAC PARK,19820,BALANCE OF PARK,176723,TAP COMBINATION,Bubbler & 2 taps,498234,6960427,152.9821238,-27.47974176
TOOWONG,TOOWONG,D0471,TOOWONG MEMORIAL PARK,19799,SYLVAN RD PLAYGROUND & HALF COURT,177920,TAP COMBINATION,Bubbler & Tap,499216,6960328,152.992064,-27.48063645
TOOWONG,TOOWONG,D0471,TOOWONG MEMORIAL PARK,19798,SYLVAN RD MEMORIAL & AVENUE OF PALMS,178415,TAP COMBINATION,Bubbler & Tap,499400,6960261,152.9939265,-27.48124142
TOOWONG,TOOWONG,D0471,TOOWONG MEMORIAL PARK,19792,DIXON ST PLAYGROUND & HALF COURT,12699,TAP COMBINATION,Bubbler & 2 taps,499561,6960624,152.9955563,-27.47796433
TOOWONG,TOOWONG,D0483,WESTBROOK PARK,29847,WESTBROOK PK PICNIC AREA,166240,TAP COMBINATION,Bubbler & 2 taps,497736,6959650,152.9770814,-27.48675576
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,2066,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,497341,6960701,152.9730851,-27.47726664
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,24781,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,497472,6960639,152.974411,-27.47782663
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19706,EXOTIC RAINFOREST,139319,BUBBLER/DRINKING FOUNTAIN,Bubbler,497616,6960748,152.9758688,-27.47684284
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,139386,BUBBLER/DRINKING FOUNTAIN,Bubbler,497632,6960634,152.9760305,-27.47787205
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,2062,BUBBLER/DRINKING FOUNTAIN,Bubbler,497633,6960707,152.9760408,-27.47721301
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,2063,BUBBLER/DRINKING FOUNTAIN,Bubbler,497686,6960841,152.9765775,-27.47600336
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,138899,BUBBLER/DRINKING FOUNTAIN,Bubbler,497696,6960705,152.9766785,-27.47723118
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,2064,BUBBLER/DRINKING FOUNTAIN,Bubbler,497700,6960775,152.9767191,-27.47659923
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19701,SIR THOMAS BRISBANE PLANETARIUM,137106,BUBBLER/DRINKING FOUNTAIN,Bubbler,497705,6960893,152.9767699,-27.47553393
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19694,JAPANESE GARDEN,139363,BUBBLER/DRINKING FOUNTAIN,Bubbler,497757,6960703,152.9772959,-27.47724934
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,2065,BUBBLER/DRINKING FOUNTAIN,Bubbler - Disabled Access,497851,6960762,152.9782475,-27.47671684
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19685,ARID REGION PLANTS,137702,BUBBLER/DRINKING FOUNTAIN,Bubbler,497857,6960847,152.9783084,-27.47594947
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19704,DEMONSTRATION GARDEN,138073,BUBBLER/DRINKING FOUNTAIN,Bubbler,497914,6960764,152.9788852,-27.47669888
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19686,AUSTRALIAN RAINFOREST (MT COOT-THA RD),136841,TAP COMBINATION,Bubbler & tap,497655,6960942,152.9762639,-27.47509148
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,25206,"AUSTRALIAN RAINFOREST, OPEN FOREST & WOODLANDS",158828,TAP COMBINATION,Bubbler & Tap,497011,6960483,152.9697443,-27.47923406
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,25206,"AUSTRALIAN RAINFOREST, OPEN FOREST & WOODLANDS",158603,TAP COMBINATION,Bubbler & 2 taps,497050,6960358,152.9701387,-27.48036264
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,25206,"AUSTRALIAN RAINFOREST, OPEN FOREST & WOODLANDS",158606,TAP COMBINATION,Bubbler & Tap,497064,6960398,152.9702805,-27.48000155
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,25206,"AUSTRALIAN RAINFOREST, OPEN FOREST & WOODLANDS",160307,TAP COMBINATION,Bubbler & Tap,497128,6960480,152.9709286,-27.47926139
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,25206,"AUSTRALIAN RAINFOREST, OPEN FOREST & WOODLANDS",157977,TAP COMBINATION,Bubbler & Tap,497163,6960460,152.9712828,-27.47944202
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,25206,"AUSTRALIAN RAINFOREST, OPEN FOREST & WOODLANDS",158226,TAP COMBINATION,Bubbler & Tap,497179,6960562,152.971445,-27.4785212
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,25206,"AUSTRALIAN RAINFOREST, OPEN FOREST & WOODLANDS",157667,TAP COMBINATION,Bubbler & Tap,497236,6960621,152.9720221,-27.47798867
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,24000,AUSTRALIAN PLANT COMMUNITIES,157661,TAP COMBINATION,Bubbler & Tap,497261,6960476,152.9722748,-27.47929778
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,146871,TAP COMBINATION,Bubbler & Tap,497386,6960806,152.9735408,-27.47631879
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,25204,AMERICAN REGION PLANTS,140415,TAP COMBINATION,Bubbler & Tap,497442,6960661,152.9741074,-27.47762796
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,25204,AMERICAN REGION PLANTS,146231,TAP COMBINATION,Bubbler & Tap,497522,6960560,152.9749169,-27.47853993
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19686,AUSTRALIAN RAINFOREST (MT COOT-THA RD),147534,TAP COMBINATION,Bubbler & Tap,497652,6961014,152.9762337,-27.47444146
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19705,FLOWERING TREES & SHRUBS,45188,TAP COMBINATION,Bubbler & Tap,497767,6960834,152.9773974,-27.47606669
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19686,AUSTRALIAN RAINFOREST (MT COOT-THA RD),45051,TAP COMBINATION,Bubbler & Tap,497818,6960849,152.9779137,-27.47593135
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19693,FRAGRANT PLANTS & HERBS,45125,TAP COMBINATION,Bubbler & Tap,497843,6960810,152.9781666,-27.47628348
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,45150,TAP COMBINATION,Bubbler & Tap,497908,6960911,152.9788248,-27.47537176
TOOWONG,TOOWONG,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,45131,TAP COMBINATION,Bubbler & Tap,497989,6960813,152.9796445,-27.47625662
WALTER TAYLOR,CHAPEL HILL,D0252,SUTLING STREET PARK,20302,SUTLING ST PLAYGROUND,43163,TAP COMBINATION,Bubbler & Tap,495213,6957031,152.9515306,-27.51039341
WALTER TAYLOR,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20288,HEPWORTH ST DOG OFF LEASH AREA,15361,TAP COMBINATION,Bubbler & Tap,495113,6956619,152.9505164,-27.51411256
WALTER TAYLOR,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20287,CUBBERLA CK RES PLAYGROUND (WESTERN),28924,TAP COMBINATION,Bubbler & Tap,495168,6956594,152.9510732,-27.51433845
WALTER TAYLOR,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20293,CUBBERLA CK SHARED PATHWAY,30417,TAP COMBINATION,Bubbler & Tap,495391,6956581,152.9533312,-27.51445659
WALTER TAYLOR,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20292,BALANCE OF PARK,110183,TAP COMBINATION,Bubbler & Tap,495436,6956406,152.9537862,-27.51603663
WALTER TAYLOR,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20291,KENMORE CENTENARY JR RUGBY FACILITY,110176,TAP COMBINATION,Bubbler & Tap,495444,6956457,152.9538674,-27.51557624
WALTER TAYLOR,CHAPEL HILL,D0429,KENNEWELL PARK,20196,KENNEWELL PK PLAYGROUND,110511,TAP COMBINATION,Bubbler & 2 taps,496121,6957426,152.9607256,-27.50683027
WALTER TAYLOR,CHAPEL HILL,D0784,REBECCA STREET PARK,29811,REBECCA ST PICNIC AREA,110312,TAP COMBINATION,Bubbler & Tap,494907,6957915,152.948436,-27.5024116
WALTER TAYLOR,CHAPEL HILL,D0864,MARMINDE STREET PARK,29815,MARMINDE ST PICNIC AREA,110328,TAP COMBINATION,Bubbler & Tap,494867,6958979,152.9480355,-27.49280571
WALTER TAYLOR,CHAPEL HILL,D1430,GREEN HILL RESERVOIR PARK,29817,GREENHILL RESERVOIR (QUU),28934,TAP COMBINATION,Bubbler & Tap,496014,6958562,152.9596459,-27.49657422
WALTER TAYLOR,FIG TREE POCKET,D0255,CLIVEDEN PARK,20278,BALANCE OF PARK,119666,TAP COMBINATION,Bubbler & 2 taps,495901,6956309,152.9584943,-27.51691383
WALTER TAYLOR,FIG TREE POCKET,D0259,BIAMI YUMBA PARK,20261,BIAMBI YUMBA LAGOON,80298,TAP COMBINATION,Bubbler & 2 taps,496727,6953814,152.9668515,-27.53944071
WALTER TAYLOR,FIG TREE POCKET,D0259,BIAMI YUMBA PARK,20261,BIAMBI YUMBA LAGOON,80292,TAP COMBINATION,Bubbler & 2 taps,496839,6953637,152.9679853,-27.54103892
WALTER TAYLOR,FIG TREE POCKET,D0259,BIAMI YUMBA PARK,20261,BIAMBI YUMBA LAGOON,80296,TAP COMBINATION,Bubbler & 2 taps,496930,6953955,152.9689078,-27.53816825
WALTER TAYLOR,FIG TREE POCKET,D0260,FIG TREE POCKET RIVERSIDE RESERVE,29053,BRISBANE RIVER ACCESS & CAR PARKING,20964,TAP COMBINATION,Bubbler & Tap,497238,6953475,152.972026,-27.54250231
WALTER TAYLOR,FIG TREE POCKET,D0260,FIG TREE POCKET RIVERSIDE RESERVE,20255,MANDALAY ST PICNIC AREA,87043,TAP COMBINATION,Bubbler & 2 taps,497304,6953478,152.9726945,-27.54247536
WALTER TAYLOR,FIG TREE POCKET,D1323,MACTIER STREET PARK,20007,BOTTICELLI ST DOG OFF LEASH AREA,30681,TAP COMBINATION,"Bubbler, tap & dog bowl",496566,6953824,152.9652209,-27.53935003
WALTER TAYLOR,INDOOROOPILLY,D0015,KEATING PARK,20307,KEATING PK PICNIC AREA,119746,TAP COMBINATION,Bubbler & 2 taps,497426,6958216,152.9739402,-27.4997013
WALTER TAYLOR,INDOOROOPILLY,D0015,KEATING PARK,20305,BALANCE OF PARK,6516,TAP COMBINATION,Bubbler & Tap,497503,6958214,152.9747198,-27.4997195
WALTER TAYLOR,INDOOROOPILLY,D0015,KEATING PARK,20308,KEATING PK PLAYGROUND,43095,TAP COMBINATION,Bubbler & Tap,497505,6958220,152.97474,-27.49966533
WALTER TAYLOR,INDOOROOPILLY,D0256,RAINBOW FOREST PARK,13089,DOBELL ST FITNESS STATION,119653,TAP COMBINATION,Bubbler & Tap,495942,6956413,152.9589098,-27.51597504
WALTER TAYLOR,INDOOROOPILLY,D0416,ROBERTSON PARK,33744,ROBERTSON PK PATHWAY CIRCUIT,119549,TAP COMBINATION,Bubbler & 2 taps,499014,6957877,152.9900172,-27.50276385
WALTER TAYLOR,INDOOROOPILLY,D0416,ROBERTSON PARK,24084,ROBERTSON PK PICNIC AREA,119562,TAP COMBINATION,Bubbler & 2 taps,499029,6957915,152.9901691,-27.5024208
WALTER TAYLOR,INDOOROOPILLY,D0420,SIR JOHN CHANDLER PARK,20233,BALANCE OF PARK,119937,TAP COMBINATION,2 taps 1 fountain,498608,6957084,152.9859058,-27.50992266
WALTER TAYLOR,INDOOROOPILLY,D0422,JACK SPEARE PARK,20222,TARINGA ROVERS SOCCER FACILITY,122474,TAP COMBINATION,Bubbler & 2 taps,498134,6957867,152.9811076,-27.50285321
